,User.ID,Book.Title,Book.Rating
4782,2033,Heir to Betrayal,10
4783,2033,The Amazing Adventures of Kavalier &amp; Clay: A Novel,9
4784,2033,Scarfe Land,10
4785,2033,The If... Files,10
4786,2033,Bell's Eye: A History of the Twentieth Century in Rude Words and Pictures,10
4787,2033,Turn over a New Leaf: Green Cartoons for Care,9
4788,2033,War and Peace,10
4789,2033,"The True Confessions of Adrian Albert Mole, Margaret Hilda Roberts and Susan Lilian Townsend",5
4790,2033,Dinosaur Roar!: Board Book,8
4791,2033,Regime Unchanged,10
4792,2033,Rings of Saturn,10
4793,2033,The Jungle Book (Puffin Classics),10
4794,2033,Desserts (Merehurst Cookery),9
4795,2033,The Continuum Concept: In Search of Happiness Lost (Classics in Human Development),10
4796,2033,Great Apes,10
4797,2033,Travels With My Aunt (Twentieth Century Classics),10
4798,2033,Mr Phillips,10
4799,2033,Lie Down With Lions,5
4800,2033,Art of Peace (Shambhala Pocket Classics),8
4801,2033,The Legend of Bagger Vance,9
4802,2033,"Teenage Mutant Ninja Turtles: Lean, Green and on the Screen",9
4803,2033,Birds of America,8
4804,2033,The Outside Man,10
4805,2033,Paper Money,8
4806,2033,Jailbird,9
4807,2033,The Matarese Countdown,9
4808,2033,The Scarlet Ruse,8
4809,2033,"Mostly Harmless (Hitchhiker's Trilogy, No 5)",8
4810,2033,The Prayer of Jabez: Breaking Through to the Blessed Life,9
4811,2033,Out of the Dust (Apple Signature Edition),10
4812,2033,Lambs of God,8
4813,2033,The Listmaker,8
4814,2033,The Name of the Rose,10
4815,2033,It,10
4816,2033,How to Visit a Museum,8
4817,2033,Homeschooling: The Teen Years : Your Complete Guide to Successfully Homeschooling the 13- To 18-Year Old (Prima Home Learning Library),9
4818,2033,The Successful Homeschool Family Handbook,5
4819,2033,"Dreamers, Discoverers and Dynamos : How to Help the Child Who Is Bright, Bored and Having Problems in School",6
4820,2033,How Stella Got Her Groove Back,10
4821,2033,Homeschoolers' Success Stories : 15 Adults and 12 Young People Share the Impact That Homeschooling Has Made on Their Lives,10
4822,2033,The Pilot's Wife : A Novel,10
4823,2033,Reckless Abandon,10
4824,2033,A Death in Vienna,10
4825,2033,The First Law,10
4826,2033,The English Assassin,9
4827,2033,"River of Blue Fire (Otherland, Volume 2)",7
4828,2035,Crocodile on the Sandbank,7
4829,2036,"MONSTERS AND MAGICIANS (Stairway to Forever, Bk 2)",8
4830,2036,Hard Sell,10
4831,2038,The Great War: Walk in Hell,8
4832,2041,How Few Remain,8
4833,2041,Fatherland,9
4834,2041,"The Hands of Chaos : A Death Gate Novel, Volume 5 (Death Gate Cycle (Paperback))",8
4835,2041,The Man Who Fell to Earth (Del Rey Impact),7
4836,2041,Into the Labyrinth (Death Gate Cycle (Paperback)),8
4837,2041,"Dragon Wing (The Death Gate Cycle, Book 1)",3
4838,2041,Blade Runner,8
4839,2041,"In the Balance (Worldwar Series, Volume 1)",7
4840,2041,"Tilting the Balance (Worldwar Series, Volume 2)",7
4841,2041,"Upsetting the Balance (Worldwar Series, Volume 3)",8
4842,2041,"Striking the Balance (Worldwar Series, Volume 4)",6
4843,2043,STAIRWAY TO FOREVE,5
4844,2045,BK DUN COW,1
4845,2046,The Zap Gun,5
4846,2046,Rebekah (Women of Genesis),10
4847,2051,Phthor,6
4848,2060,The Guns of the South: A Novel of the Civil War,6
4849,2063,A Town Like Alice,10
4850,2066,Franklin Delano Roosevelt: Champion of Freedom,8
4851,2070,Dr. Bloodmoney,9
4852,2074,The Island of Doctor Moreau (Everyman Paperback Classics),8
4853,2075,The Sirens of Titan,4
4854,2076,Man in a High Castle,9
4855,2076,Bearing an Hourglass (Incarnations of Immortality (Paperback)),8
4856,2077,Sword of Shannara,10
4857,2082,On a Pale Horse,9
4858,2084,Man Who Fell to Earth,9
4859,2084,Firestarter,5
4860,2084,Castle Roogna,8
4861,2084,Night Shift/Children of Corn,8
4862,2084,The Source of Magic,7
4863,2084,The Ice Master : The Doomed 1913 Voyage of the Karluk,8
4864,2084,The Vendetta Defense,7
4865,2084,Pandemonium,7
4866,2084,El Testamento,7
4867,2084,Downsize This! Random Threats from an Unarmed American,6
4868,2084,"Dude, Where's My Country?",9
4869,2084,A Brief History of Time : The Updated and Expanded Tenth Anniversary Edition,7
4870,2084,The Penguin Book of Twentieth Century Speeches,6
4871,2084,Diablo #1: Legacy of Blood,7
4872,2084,Stupid White Men : ...And Other Sorry Excuses for the State of the Nation!,7
4873,2084,The Commanding Heights : The Battle for the World Economy,6
4874,2084,Inside-Outside Book of New York City,8
4875,2089,Les Miserables (Enriched Classics),8
4876,2090,Animal Farm,8
4877,2090,Scales of Justice (Return of the Dragon Fanuilh),6
4878,2090,Der Steppenwolf,10
4879,2090,Das Schwarze Auge 50. Gassengeschichten. Fร?ยผnfzigster Band aus der aventurischen Spielewelt.,8
4880,2090,Wintermond. Unheimlicher Roman.,10
4881,2097,Flร?ยผstern in der Nacht.,5
4882,2099,Die zweite Haut.,6
4883,2103,Tick Tock,5
4884,2103,The Coming,9
4885,2103,The Chronoliths,8
4886,2103,A Second Chance at Eden,10
4887,2103,The Fist of God,10
4888,2103,Lord/Hi Cliff Manor (Gothic Romances),10
4889,2103,Gossip Times Three,9
4890,2103,Cavedweller,10
4891,2103,Lord of the Isles (Lord of the Isles),9
4892,2103,"Jane and the Wandering Eye: Being the Third Jane Austen Mystery (Jane Austen Mystery/Stephanie Barron, 3)",10
4893,2103,Hypnosis for Beginners: Reach New Levels of Awareness &amp; Achievement (Llewellyn's Beginners Series),10
4894,2103,TWELFTH NIGHT,10
4895,2103,Shamanism: Archaic techniques of ecstasy,10
4896,2103,Day of the Triffids,6
4897,2103,Armadillo,7
4898,2104,The Trials of Rumpole,8
4899,2105,The Penguin Dictionary of Quotations,7
4900,2106,The Penguin Dictionary of Geology (Penguin Reference Books),10
4901,2106,Dictionary of Geography (Reference Books),8
4902,2106," Jason, Madison &amp",7
4903,2106, Repairing PC Drives &amp,5
4904,2106, Other Stories;Merril;1985;McClelland &amp,6
4905,2108,Michael Strogoff: A Courier of the Czar (Scribner Illustrated Classics),8
4906,2109,"Ordinary People, Extraordinary Wealth: The 8 Secrets of How 5000 Ordinary Americans Became Successful Investors-And How You Can Too",4
4907,2110,Christmas Out West (Double D Western),6
4908,2110,The Rise and Fall of the Third Reich : A History of Nazi Germany,9
4909,2110,Battle Cry of Freedom: The Civil War Era (Oxford History of the United States),4
4910,2110,Decisive Day: The Battle for Bunker Hill,7
4911,2110,Long Knife,8
4912,2110,Type: Hot Designers Make Cool Fonts,10
4913,2110,Web Site Graphics: Navigation: The Best Work From The Web,8
4914,2110,Graphic Design: Inspirations and Innovations 2,5
4915,2110,A Blip in the Continuum (Macintosh Version),8
4916,2110,Graphic Design: Inspirations and Innovations,10
4917,2110,Erotic Fairy Tales: A Romp through the Classics,10
4918,2110,"A Treasury of Royal Scandals: The Shocking True Stories of History's Wickedest, Weirdest, Most Wanton Kings, Queens, Tsars, Popes, and Emperors",10
4919,2110,Zen Meditations on Being a Mother (Zen Meditations),10
4920,2110,"Smoothies for Life! Yummy, Fun, and Nutritious!",10
4921,2110,The Power of One,10
4922,2110,Ultimate Disney Trivia Quiz Book,10
4923,2110,"The International Dictionary of Desserts, Pastries, and Confections: A Comprehensive Guide With More Than 800 Definitions and 86 Classic Recipes for",10
4924,2110,The Jaguar Smile: A Nicaraguan Journey,10
4925,2110,"The Universal Baseball Association, Inc.: J. Henry Waugh, Prop.",10
4926,2110,"Dorothy Parker, What Fresh Hell Is This?",6
4927,2110,Rabbit Run,6
4928,2110,Pero Que Chicas Tan Malas!,7
4929,2110,Gatherer of Clouds (Initiate Brother Duology),5
4930,2110,Sourcery (Discworld 5),7
4931,2110,RESTAURNT END UNIV,7
4932,2110,Job: A Comedy of Justice,7
4933,2110,The Painted Veil (Penguin Twentieth Century Classics),9
4934,2110,"Good Night, Mr. Tom",9
4935,2110,The Running Mate,6
4936,2110,The Idea of Perfection,6
4937,2110,Una particolare forma di anestesia chiamata morte (I coralli),7
4938,2110,Paesi Tuoi,7
4939,2110,In Our Time,8
4940,2110,Tuck Everlasting,8
4941,2110,"Circulo Magico, El - Bolsillo",10
4942,2110,Ivan the Terrible,7
4943,2110,El รบltimo judรญo,7
4944,2110,"Te deix, amor, la mar com a penyora (Les Eines ; 12 : Sรจrie narrativa)",7
4945,2110,Listo el que lo lea: Novelas (Autores espaรฑoles e hispanoamericanos),8
4946,2110,El รกrbol de la ciencia,10
4947,2110,El retrato de Dorian Gray,8
4948,2110,The Titanic Conspiracy: Cover-Ups and Mysteries of the World's Most Famous Sea Disaster,8
4949,2110,Aztec,10
4950,2110,"\Well, there's your problem\: Cartoons",10
4951,2110,"Murder on the Qe2: A Murder, She Wrote Mystery : A Novel (Murder She Wrote (Paperback))",6
4952,2110,Brightness Reef: Book One of a New Uplift Trilogy (Bantam Spectra Book),10
4953,2110,Death of a Don,9
4954,2110,Mysticism: The Experience of the Divine : Medieval Wisdom (Little Wisdom Library),8
4955,2110,The 176 Stupidest Things Ever Done,9
4956,2110,"A Little Yuletide Murder: A Murder, She Wrote Mystery : A Novel (Murder She Wrote (Paperback))",10
4957,2110,Stalking Horse,8
4958,2110,A Death for a Doctor,8
4959,2110,Hagar: Sack Time,5
4960,2110,"F Is for Fugitive: A Kinsey Millhone Mystery (Grafton, Sue. Kinsey Millhone Mysteries.)",3
4961,2110,"Mom, You're Fired!",9
4962,2110,"The Brothers of Gwynedd: Comprising, Sunrise in the West, the Dragon at Noonday, the Hounds of Sunset, Afterglow and Nightfall",10
4963,2110,Feeding your baby: A parent's guide to practical nutrition,10
4964,2110,DELUSIONS OF GRANDMA,10
4965,2110,The Duke,10
4966,2110,Canine Crimes,8
4967,2110,"Satan: His Psychotherapy and Cure by the Unfortunate Dr. Kassler, J.S.P.S.",8
4968,2110,The Scandal of Father Brown (Classic Crime S.),8
4969,2110,Survival handbook for children of aging parents,8
4970,2110,For Better For Worse,8
4971,2110,Your Isadora: The Love Story of Isadora Duncan &amp; Gordon Craig,10
4972,2110,Random winds,7
4973,2110,One (Silver Arrow Books),10
4974,2110,Feather Castles,10
4975,2110,Happily Ever After (An Avon Romantic Treasure),10
4976,2110,Emerald,10
4977,2110,The Losers,9
4978,2110,When Gravity Fails,6
4979,2110,The Should I Have a Baby Test,7
4980,2110,Wild Swan,8
4981,2110,Superman:  Miracle Monday,8
4982,2110,Joan Embery's Collection of Amazing Animal Facts,8
4983,2110,And Ladies of the Club,9
4984,2110,Fatal Obsession,7
4985,2110,Original Sin,8
4986,2110,ICEBERG : ICEBERG,10
4987,2110,Pacific Vortex! (Dirk Pitt Adventures (Paperback)),10
4988,2110,The Ice Limit,10
4989,2110,Mount Dragon: A Novel,8
4990,2110,Relic,8
4991,2110,The Terrible Hours,8
4992,2110,Morning Noon and Night,10
4993,2110,Men of Honor,10
4994,2110,Notes from a Small Island,1
4995,2110,Riptide,8
4996,2110,"Your First Year in Network Marketing: Overcome Your Fears, Experience Success, and Achieve Your Dreams!",8
4997,2110,The Wave 3 Way to Building Your Downline,10
4998,2110,Greatest Networker In the World,7
4999,2110,Uther (Camulod Chronicles),8
5000,2110,Russka : The Novel of Russia,9
5001,2110,The Gate to Women's Country,6
5002,2110,A Pocket Mirror for Heroes: By the New York Times Bestselling Author of the Art of Worldly Wisdom,9
5003,2110,The Finishing School,10
5004,2110,Up In the Air,9
5005,2110,The Origin of Humankind (Science Masters),8
5006,2110,"Hemingway, a Biography: A Biography",7
5007,2110,Jack London: A Life,10
5008,2110,A Twist at The End,8
5009,2110,"The Chalice and the Blade: Our History, Our Future",7
5010,2115,Best Places Portland,10
5011,2116,Better Than Life (Red Dwarf Series),10
5012,2119,"Ciao, America: An Italian Discovers the U.S",6
5013,2127,Nana Plaza.,7
5014,2129,The Savior of the Woods,7
5015,2130,Digital Woes: Why We Should Not Depend on Software,5
5016,2132,Altar Music : A Novel,8
5017,2132,To Kill a Mockingbird : The 40th Anniversary Edition of the Pulitzer Prize-Winning Novel,8
5018,2132,Blue Latitudes: Boldly Going Where Captain Cook Has Gone Before,8
5019,2132,Kiss of the Highlander,8
5020,2132,Fantasy Lover,8
5021,2132,The Highlander's Touch,9
5022,2132,Night Pleasures (Dark-Hunters),1
5023,2132,Mama Gena's School of Womanly Arts : Using the Power of Pleasure to Have Your Way with the World,8
5024,2134,To Tame a Highland Warrior,9
5025,2134,Heart of Fire,8
5026,2134,American Heroes: Riley,8
5027,2134,The Wife Test,10
5028,2134,Crystal Flame,7
5029,2134,Beyond the Highland Mist,9
5030,2134,Devil to Pay,10
5031,2134,Main Attraction,10
5032,2135,Harlequin Temptation 2-In-1 Collection,8
5033,2135,A New Graft on the Family Tree (Grace Livingston Hill Library),6
5034,2136,Master of Desire,7
5035,2136,Family Man,6
5036,2136,Cockatiels,8
5037,2136,The Art of Imperfection: Simple Ways to Make Peace With Yourself,8
5038,2138,The Meaning Of Life,8
5039,2139,Forgotten Beasts of Eld,8
5040,2139,Le Peuple du Tapis,5
5041,2139,Contes De Ma Mere L'Oye,8
5042,2139,Les chiennes savantes,8
5043,2139,Les Confessions: Livres I ร?ย  IV,7
5044,2139,L'Oeil de la Sibylle,10
5045,2141,Le faiseur de veuves. Renaissance,10
5046,2147,Contes de la fร?ยฉe verte,10
5047,2148,Le Faiseur de veuves.,8
5048,2152,Le nouveau soleil de Teur,6
5049,2152,La Griffe du demi-dieu,8
5050,2152,Thร?ยฉorie de l'art moderne,8
5051,2155,Ou s embrasser en France,7
5052,2163,De la bร?ยชtise,7
5053,2163,Let's go Espagne - Cร?ยดte mร?ยฉditerranร?ยฉenne 2003,7
5054,2169,Let's go Espagne 2003,8
5055,2170,After All These Years,6
5056,2170,Psychotic Reactions and Carburetor Dung,7
5057,2172,The Penguin Book Of Canadian Jokes,7
5058,2172,April Wilson's Magpie Magic: A Tale of Colorful Mischief,7
5059,2172,The Wedding,8
5060,2178,Double Jeopardy,7
5061,2179,Demon Within,5
5062,2179,Acceptable Risk,10
5063,2179,Sector 7 (Caldecott Honor Book),7
5064,2179,Just Cause,5
5065,2179,Dreaming,9
5066,2179,The Expert,8
5067,2179,The Light in the Forest,8
5068,2179,Dinotopia,8
5069,2179,Behind the Smile,10
5070,2179,The White Plague,10
5071,2179,The Lost,9
5072,2179,In the Drink,9
5073,2179,"Manhattan Cocktail and Other Irreverent Observations on Life, Taxes and Meter Maids",9
5074,2179,Best Places to Kiss in North West (Best Places to Kiss in the Northwest: A Romantic Travel Guide),8
5075,2179,ALL AROUND ATLANTIS,10
5076,2179,Princess Daisy,10
5077,2179,Dazzle,9
5078,2179,Lethal Seduction,10
5079,2179,The Wreath Ribbon Quilt,9
5080,2179,Loving Edith,9
5081,2179,Innocent Blood,9
5082,2179,Spring Collection,8
5083,2179,"Milk-Based Soaps: Making Natural, Skin-Nourishing Soap",10
5084,2181,Flowers Are For Love : A Bouquet of Inspirational Stories,9
5085,2183,The Southwest,8
5086,2189,The Sigma Protocol,8
5087,2189,Change Me into Zeus's Daughter,9
5088,2189,Tom Clancy's Op-Center: Line of Control (Tom Clancy's Op Center (Paperback)),8
5089,2189,The Brothers K,9
5090,2189,Legacy,6
5091,2189,Trevayne,8
5092,2190,Making the Most of Marin: A Best Selling Guide to the Most Stunning County on the California Coast,7
5093,2196,Turning Point Science Society and the Risi,9
5094,2197,Being Digital,7
5095,2197,Getting to Yes: Negotiating Agreement Without Giving In,4
5096,2197,QED: The Strange Theory of Light and Matter,7
5097,2197,McClane's Field guide to saltwater fishes of North America: A project of the Gamefish Research Association,8
5098,2197,Every Living Thing,9
5099,2197,Hostile Witness,7
5100,2197,Indian Legends from the Northern Rockies,8
5101,2197,Living with cancer,10
5102,2197,On the Road With Charles Kuralt,8
5103,2198,Ubik,8
5104,2199,Shakespeare My Butt,9
5105,2203,One Hit Wonderland,7
5106,2203,Grift Sense (Tony Valentine Novels),8
5107,2204,The Switch,10
5108,2209,The Case of the Caretaker's Cat (G K Hall Large Print Book Series (Paper)),9
5109,2209,Dona Flor and Her Two Husbands,7
5110,2209,Blood Work (Blood Work),6
5111,2209,Pobby and Dingan,9
5112,2216,The Nightspinners : A Novel,8
5113,2218,Armageddon Summer,8
5114,2219,Joy in the Morning (Perennial Classics),8
5115,2222,Angry Women,8
5116,2222,"\Surely You're Joking, Mr. Feynman!\: Adventures of a Curious Character",8
5117,2223,A Rain of Death: A Morris and Sullivan Mystery (Morris &amp; Sullivan Mystery),8
5118,2224,White Rose:  Una Rosa Blanca (Ballantine Reader's' Circle),8
5119,2225,Charms for the Easy Life,9
5120,2226,Frร?ยผchte des Zorns. Roman.,8
5121,2230,Gestร?ยคndnisse eines Kร?ยผchenchefs. Was Sie ร?ยผber Restaurants nie wissen wollten.,5
5122,2238,Beautiful Losers,7
5123,2238,Am Anfang war das Wort. Texte von 1969 bis 1990. ( rororo aktuell / Essay).,9
5124,2240,"Sucht ohne Drogen: Arbeiten, Spielen, Essen, Lieben (Fischer Sachbuch)",9
5125,2240,Herzlichst Ihre Rosa: Ausgewรคhlte Briefe,2
5126,2250,Niemand hat Kolumbus ausgelacht: Fรคlschungen und Legenden der Geschichte richtiggestellt,10
5127,2253,EXAMINED LIFE,10
5128,2255,Gardens from the Sand: A Story About Looking for Answers &amp; Finding Miracles,7
5129,2255,Surviving the Not So Golden Years: Vital Medical and Financial Strategies for Anyone Planning to Grow Old,8
5130,2255,Seventy-Eight Degrees of Wisdom: A Book of Tarot,8
5131,2266,Be Full of Yourself: The Journey from Self-Criticism to Self-Celebration,8
5132,2270,Red Moon: Understanding and Using the Gifts of the Menstrual Cycle (Women's Health &amp; Parenting),8
5133,2271,The Third Millennium: Living in the Posthistoric World,7
5134,2276,Shock,8
5135,2276,One of ours,8
5136,2276,The Clan of the Cave Bear (Earth's Children (Paperback)),8
5137,2276,Sapphira and the Slave Girl,10
5138,2276,The Awakening,10
5139,2276,101 Wacky Computer Jokes,9
5140,2276,Night of the Hawk,8
